opening_hours,TotalHours
"{""open"": true, ""displayedHours"": ""07:00-22:00"", ""sun"": ""07:00-22:00"", ""mon"": ""07:00-22:00"", ""tue"": ""07:00-22:00"", ""wed"": ""07:00-22:00"", ""thu"": ""07:00-22:00"", ""fri"": ""07:00-22:00"", ""sat"": ""07:00-22:00""}",120.0
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""22:30-22:31"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed""}",0.016666666666666666
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""10:00-18:30"", ""tue"": ""10:00-18:30"", ""wed"": ""10:00-18:30"", ""thu"": ""10:00-18:30"", ""fri"": ""10:00-18:00"", ""sat"": ""Closed""}",42.0
"{""displayedHours"": ""Closed"", ""sun"": ""09:00-15:00"", ""mon"": ""Closed"", ""tue"": ""09:10-15:00"", ""wed"": ""09:00-15:00"", ""thu"": ""09:00-15:00"", ""fri"": ""09:00-15:00"", ""sat"": ""09:00-15:00""}",35.83333333333333
"{""displayedHours"": ""Closed"", ""sun"": ""09:00-21:00"", ""mon"": ""09:00-21:00"", ""tue"": ""09:00-21:00"", ""wed"": ""09:00-21:00"", ""thu"": ""09:00-21:00"", ""fri"": ""09:00-21:00"", ""sat"": ""09:00-21:00"", ""tempClosed"": true}",84.0
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""Closed"", ""tue"": ""08:30-14:00"", ""wed"": ""08:30-14:00"", ""thu"": ""08:30-14:00"", ""fri"": ""08:30-14:00"", ""sat"": ""08:30-14:00""}",27.5
"{""open"": true, ""displayedHours"": ""10:00-21:30"", ""sun"": ""10:00-21:30"", ""mon"": ""10:00-19:30"", ""tue"": ""10:00-19:30"", ""wed"": ""10:00-19:30"", ""thu"": ""10:00-19:30"", ""fri"": ""10:00-21:30"", ""sat"": ""10:00-21:30""}",84.0
"{""open"": true, ""displayedHours"": ""00:00-01:30 18:10-23:59"", ""sun"": ""00:00-01:30 18:10-23:59"", ""mon"": ""00:00-01:30 18:10-23:59"", ""tue"": ""00:00-01:30 18:10-23:59"", ""wed"": ""00:00-01:30 18:10-23:59"", ""thu"": ""00:00-01:30"", ""fri"": ""18:10-23:59"", ""sat"": ""00:00-01:30 18:10-23:59""}",51.216666666666654
"{""open"": true, ""displayedHours"": ""08:00-23:45"", ""sun"": ""08:00-21:45"", ""mon"": ""08:00-21:45"", ""tue"": ""08:00-21:45"", ""wed"": ""08:00-21:45"", ""thu"": ""08:00-21:45"", ""fri"": ""08:00-23:59"", ""sat"": ""08:00-23:45""}",116.23333333333333
"{""open"": true, ""displayedHours"": ""08:00-21:40"", ""sun"": ""08:00-21:40"", ""mon"": ""08:00-21:40"", ""tue"": ""08:00-21:40"", ""wed"": ""08:00-21:40"", ""thu"": ""08:00-21:40"", ""fri"": ""08:00-21:40"", ""sat"": ""08:00-21:40""}",109.33333333333334
"{""open"": true, ""displayedHours"": ""12:00-14:00 16:30-22:30"", ""sun"": ""12:00-14:00 16:30-22:30"", ""mon"": ""14:00-22:30"", ""tue"": ""14:00-22:30"", ""wed"": ""14:00-22:30"", ""thu"": ""14:00-22:30"", ""fri"": ""14:00-22:30"", ""sat"": ""12:00-14:00 16:30-22:30""}",66.5
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-14:00"", ""mon"": ""10:00-18:30"", ""tue"": ""10:00-18:30"", ""wed"": ""10:00-18:30"", ""thu"": ""10:00-18:30"", ""fri"": ""10:00-18:30"", ""sat"": ""10:00-18:30""}",54.0
"{""open"": true, ""displayedHours"": ""09:00-21:00"", ""sun"": ""09:00-21:00"", ""mon"": ""09:00-21:00"", ""tue"": ""09:00-21:00"", ""wed"": ""09:00-21:00"", ""thu"": ""09:00-21:00"", ""fri"": ""09:00-21:00"", ""sat"": ""09:00-21:00""}",96.0
"{""displayedHours"": ""Closed"", ""sun"": ""08:30-17:00"", ""mon"": ""07:00-20:00"", ""tue"": ""07:00-20:00"", ""wed"": ""07:00-20:00"", ""thu"": ""07:00-20:00"", ""fri"": ""07:00-20:00"", ""sat"": ""08:30-17:00""}",82.0
"{""open"": true, ""displayedHours"": ""08:00-23:00"", ""sun"": ""08:00-23:00"", ""mon"": ""08:00-23:00"", ""tue"": ""08:00-23:00"", ""wed"": ""08:00-23:00"", ""thu"": ""08:00-23:00"", ""fri"": ""08:00-23:00"", ""sat"": ""08:00-23:00""}",120.0
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""07:00-14:15"", ""tue"": ""07:00-14:15"", ""wed"": ""07:00-14:15"", ""thu"": ""07:00-14:15"", ""fri"": ""07:00-14:15"", ""sat"": ""07:00-14:15""}",43.5
"{""open"": true, ""displayedHours"": ""10:30-21:00"", ""sun"": ""10:30-21:00"", ""mon"": ""10:30-21:00"", ""tue"": ""10:30-21:00"", ""wed"": ""10:30-21:00"", ""thu"": ""10:30-21:00"", ""fri"": ""10:30-21:00"", ""sat"": ""10:30-21:00""}",84.0
"{""open"": true, ""displayedHours"": ""08:30-22:00"", ""sun"": ""08:30-22:00"", ""mon"": ""07:30-22:00"", ""tue"": ""07:30-22:00"", ""wed"": ""07:30-22:00"", ""thu"": ""07:30-22:00"", ""fri"": ""07:30-22:00"", ""sat"": ""08:30-22:00""}",113.0
"{""open"": true, ""displayedHours"": ""06:30-23:59"", ""sun"": ""06:30-23:59"", ""mon"": ""06:30-23:59"", ""tue"": ""06:30-23:59"", ""wed"": ""06:30-23:59"", ""thu"": ""06:30-23:59"", ""fri"": ""06:30-23:59"", ""sat"": ""06:30-23:59""}",139.86666666666667
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-20:59"", ""mon"": ""11:00-20:59"", ""tue"": ""11:00-20:59"", ""wed"": ""11:00-20:59"", ""thu"": ""11:00-20:59"", ""fri"": ""11:00-20:59"", ""sat"": ""11:00-20:59""}",69.88333333333333
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-20:59"", ""mon"": ""11:00-20:59"", ""tue"": ""11:00-20:59"", ""wed"": ""11:00-20:59"", ""thu"": ""11:00-20:59"", ""fri"": ""11:00-20:59"", ""sat"": ""11:00-20:59""}",69.88333333333333
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-20:59"", ""mon"": ""11:00-20:59"", ""tue"": ""11:00-20:59"", ""wed"": ""11:00-20:59"", ""thu"": ""11:00-20:59"", ""fri"": ""11:00-20:59"", ""sat"": ""11:00-20:59""}",69.88333333333333
"{""displayedHours"": ""Closed"", ""sun"": ""08:00-21:00"", ""mon"": ""08:00-21:00"", ""tue"": ""08:00-21:00"", ""wed"": ""08:00-21:00"", ""thu"": ""08:00-21:00"", ""fri"": ""08:00-21:00"", ""sat"": ""08:00-21:00""}",91.0
"{""displayedHours"": ""Closed"", ""sun"": ""10:30-14:30 16:30-20:30"", ""mon"": ""10:30-14:00 16:30-20:30"", ""tue"": ""10:30-14:00 16:30-20:30"", ""wed"": ""10:30-14:00 16:30-20:30"", ""thu"": ""10:30-14:00 16:30-20:30"", ""fri"": ""10:30-14:00 16:30-20:30"", ""sat"": ""10:30-14:00 16:30-20:30""}",53.0
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""11:01-11:02"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed""}",0.016666666666666666
"{""displayedHours"": ""Closed"", ""sun"": ""08:30-20:00"", ""mon"": ""08:30-20:00"", ""tue"": ""08:30-20:00"", ""wed"": ""08:30-20:00"", ""thu"": ""08:30-20:00"", ""fri"": ""08:30-20:00"", ""sat"": ""08:30-20:00""}",80.5
"{""displayedHours"": ""Closed"", ""sun"": ""10:00-21:30"", ""mon"": ""10:30-21:15"", ""tue"": ""10:30-21:30"", ""wed"": ""10:30-21:30"", ""thu"": ""10:30-21:30"", ""fri"": ""10:30-21:30"", ""sat"": ""10:00-21:30""}",77.75
"{""open"": true, ""displayedHours"": ""11:00-21:30"", ""sun"": ""11:00-21:30"", ""mon"": ""11:00-21:30"", ""tue"": ""11:00-21:30"", ""wed"": ""11:00-21:30"", ""thu"": ""11:00-21:30"", ""fri"": ""11:00-21:30"", ""sat"": ""11:00-21:30""}",84.0
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-20:00"", ""mon"": ""11:00-20:00"", ""tue"": ""11:00-20:00"", ""wed"": ""11:00-20:00"", ""thu"": ""11:00-20:00"", ""fri"": ""11:00-20:00"", ""sat"": ""11:00-20:00""}",63.0
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-18:30"", ""mon"": ""11:00-18:30"", ""tue"": ""11:00-18:30"", ""wed"": ""11:00-18:30"", ""thu"": ""11:00-18:30"", ""fri"": ""11:00-18:30"", ""sat"": ""11:00-18:30"", ""tempClosed"": true}",52.5
"{""open"": true, ""displayedHours"": ""11:00-21:00"", ""sun"": ""11:00-21:00"", ""mon"": ""11:00-21:00"", ""tue"": ""11:00-21:00"", ""wed"": ""11:00-21:00"", ""thu"": ""11:00-21:00"", ""fri"": ""11:00-21:00"", ""sat"": ""11:00-21:00""}",80.0
"{""displayedHours"": ""Closed"", ""sun"": ""10:00-21:00"", ""mon"": ""10:00-21:00"", ""tue"": ""10:00-21:00"", ""wed"": ""10:00-21:00"", ""thu"": ""10:00-21:00"", ""fri"": ""10:00-21:00"", ""sat"": ""10:00-21:00""}",77.0
"{""displayedHours"": ""Closed"", ""sun"": ""09:00-23:30"", ""mon"": ""09:00-23:20"", ""tue"": ""09:00-23:30"", ""wed"": ""09:00-23:30"", ""thu"": ""09:00-23:30"", ""fri"": ""09:00-23:30"", ""sat"": ""09:00-23:30"", ""tempClosed"": true}",101.33333333333334
"{""displayedHours"": ""Closed"", ""sun"": ""06:00-20:30"", ""mon"": ""06:00-20:30"", ""tue"": ""06:00-20:30"", ""wed"": ""06:00-20:30"", ""thu"": ""06:00-20:30"", ""fri"": ""06:00-20:30"", ""sat"": ""06:00-20:30"", ""tempClosed"": true}",101.5
"{""open"": true, ""displayedHours"": ""07:00-21:30"", ""sun"": ""07:00-21:30"", ""mon"": ""07:00-21:30"", ""tue"": ""07:00-21:30"", ""wed"": ""07:00-21:30"", ""thu"": ""07:00-21:30"", ""fri"": ""07:00-21:30"", ""sat"": ""07:00-21:30""}",116.0
"{""open"": true, ""displayedHours"": ""00:00-23:59"", ""sun"": ""00:00-23:59"", ""mon"": ""00:00-23:59"", ""tue"": ""00:00-23:59"", ""wed"": ""00:00-23:59"", ""thu"": ""00:00-23:59"", ""fri"": ""00:00-23:59"", ""sat"": ""00:00-23:59""}",191.86666666666667
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""09:00-14:00 14:00-18:00"", ""tue"": ""09:00-14:00 14:00-18:00"", ""wed"": ""09:00-14:00 14:00-18:00"", ""thu"": ""09:00-15:00 15:00-18:00"", ""fri"": ""09:00-14:00 14:00-18:00"", ""sat"": ""08:00-14:00 14:00-18:00""}",55.0
"{""open"": true, ""displayedHours"": ""00:00-23:59"", ""sun"": ""00:00-23:59"", ""mon"": ""00:00-23:59"", ""tue"": ""00:00-23:59"", ""wed"": ""00:00-23:59"", ""thu"": ""00:00-23:59"", ""fri"": ""00:00-23:59"", ""sat"": ""00:00-23:59""}",191.86666666666667
"{""open"": true, ""displayedHours"": ""08:00-21:30"", ""sun"": ""08:00-21:30"", ""mon"": ""08:00-21:30"", ""tue"": ""08:00-21:30"", ""wed"": ""08:00-21:30"", ""thu"": ""08:00-21:30"", ""fri"": ""08:00-21:30"", ""sat"": ""08:00-21:30""}",108.0
"{""displayedHours"": ""Closed"", ""sun"": ""06:00-21:00"", ""mon"": ""06:00-21:00"", ""tue"": ""06:00-21:00"", ""wed"": ""10:00-22:00"", ""thu"": ""06:00-21:00"", ""fri"": ""06:00-21:00"", ""sat"": ""06:00-21:00""}",102.0
"{""displayedHours"": ""Closed"", ""sun"": ""10:00-20:30"", ""mon"": ""10:00-20:30"", ""tue"": ""10:00-20:30"", ""wed"": ""10:00-20:30"", ""thu"": ""10:00-20:30"", ""fri"": ""10:00-20:30"", ""sat"": ""10:00-20:30""}",73.5
"{""open"": true, ""displayedHours"": ""08:35-21:30"", ""sun"": ""08:35-21:30"", ""mon"": ""08:35-21:30"", ""tue"": ""08:35-21:30"", ""wed"": ""08:35-21:30"", ""thu"": ""08:35-21:30"", ""fri"": ""08:35-21:30"", ""sat"": ""08:35-21:30""}",103.33333333333334
"{""open"": true, ""displayedHours"": ""12:15-22:30"", ""sun"": ""12:15-22:30"", ""mon"": ""12:15-22:30"", ""tue"": ""12:15-22:30"", ""wed"": ""12:15-22:30"", ""thu"": ""12:15-22:30"", ""fri"": ""12:15-22:30"", ""sat"": ""12:15-22:30""}",82.0
"{""open"": true, ""displayedHours"": ""10:00-21:45"", ""sun"": ""10:00-21:45"", ""mon"": ""10:00-21:45"", ""tue"": ""10:00-21:45"", ""wed"": ""10:00-21:45"", ""thu"": ""10:00-21:45"", ""fri"": ""10:00-21:45"", ""sat"": ""10:00-21:45""}",94.0
"{""displayedHours"": ""Closed"", ""sun"": ""11:15-19:15"", ""mon"": ""11:15-19:15"", ""tue"": ""11:15-19:15"", ""wed"": ""11:15-19:15"", ""thu"": ""11:15-19:15"", ""fri"": ""11:15-19:15"", ""sat"": ""11:15-19:15""}",56.0
"{""open"": true, ""displayedHours"": ""11:00-21:30"", ""sun"": ""11:00-21:30"", ""mon"": ""11:30-21:30"", ""tue"": ""11:30-21:30"", ""wed"": ""11:30-21:30"", ""thu"": ""11:30-21:30"", ""fri"": ""11:30-21:30"", ""sat"": ""11:00-21:30""}",81.5
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""Closed"", ""tue"": ""07:00-07:15"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed"", ""tempClosed"": true}",0.25
"{""open"": true, ""displayedHours"": ""11:00-14:00 16:30-22:50"", ""sun"": ""11:00-14:00 16:30-22:50"", ""mon"": ""11:00-14:00 16:30-22:50"", ""tue"": ""11:00-14:00 16:30-22:50"", ""wed"": ""11:00-14:00 16:30-22:50"", ""thu"": ""11:00-14:00 16:30-22:50"", ""fri"": ""11:00-14:00 16:30-22:50"", ""sat"": ""11:00-14:00 16:30-22:50""}",74.66666666666666
"{""displayedHours"": ""Closed"", ""sun"": ""11:30-20:30"", ""mon"": ""11:30-20:30"", ""tue"": ""11:30-20:30"", ""wed"": ""11:30-20:30"", ""thu"": ""11:30-20:30"", ""fri"": ""11:30-20:30"", ""sat"": ""11:30-20:30""}",63.0
"{""open"": true, ""displayedHours"": ""11:00-21:00"", ""sun"": ""11:00-21:00"", ""mon"": ""11:00-21:00"", ""tue"": ""11:00-21:00"", ""wed"": ""11:00-21:00"", ""thu"": ""11:00-21:00"", ""fri"": ""11:00-21:00"", ""sat"": ""11:00-21:00""}",80.0
"{""displayedHours"": ""Closed"", ""sun"": ""12:00-21:00"", ""mon"": ""12:00-21:00"", ""tue"": ""Closed"", ""wed"": ""12:00-21:00"", ""thu"": ""12:00-21:00"", ""fri"": ""12:00-21:00"", ""sat"": ""12:00-21:00""}",54.0
"{""open"": true, ""displayedHours"": ""10:30-22:30"", ""sun"": ""10:00-21:30"", ""mon"": ""10:30-21:30"", ""tue"": ""10:30-21:30"", ""wed"": ""10:30-21:30"", ""thu"": ""10:30-21:30"", ""fri"": ""10:30-22:00"", ""sat"": ""10:30-22:30""}",91.0
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-20:30"", ""mon"": ""11:00-20:30"", ""tue"": ""11:00-20:30"", ""wed"": ""11:00-20:30"", ""thu"": ""11:00-20:30"", ""fri"": ""11:00-21:00"", ""sat"": ""11:00-21:00"", ""tempClosed"": true}",67.5
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-20:30"", ""mon"": ""11:00-20:30"", ""tue"": ""11:00-20:30"", ""wed"": ""11:00-20:30"", ""thu"": ""11:00-20:30"", ""fri"": ""11:00-21:00"", ""sat"": ""11:00-21:00"", ""tempClosed"": true}",67.5
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""12:00-21:00"", ""tue"": ""12:00-21:00"", ""wed"": ""12:00-21:00"", ""thu"": ""12:00-21:00"", ""fri"": ""12:00-21:00"", ""sat"": ""12:00-21:00""}",54.0
"{""displayedHours"": ""Closed"", ""sun"": ""10:55-21:15"", ""mon"": ""10:55-21:15"", ""tue"": ""10:55-21:15"", ""wed"": ""10:55-21:15"", ""thu"": ""10:55-21:15"", ""fri"": ""10:55-21:15"", ""sat"": ""10:55-21:15""}",72.33333333333334
"{""displayedHours"": ""Closed"", ""sun"": ""06:30-14:00"", ""mon"": ""06:30-14:00"", ""tue"": ""06:30-14:00"", ""wed"": ""06:30-14:00"", ""thu"": ""Closed"", ""fri"": ""06:30-14:00"", ""sat"": ""06:30-14:00""}",45.0
"{""displayedHours"": ""Closed"", ""sun"": ""08:00-19:50"", ""mon"": ""08:00-19:50"", ""tue"": ""Closed"", ""wed"": ""08:00-19:50"", ""thu"": ""08:00-19:50"", ""fri"": ""08:00-19:50"", ""sat"": ""08:00-19:50""}",71.0
"{""displayedHours"": ""Closed"", ""sun"": ""10:30-21:00"", ""mon"": ""10:30-21:00"", ""tue"": ""10:30-21:00"", ""wed"": ""10:30-21:00"", ""thu"": ""10:30-21:00"", ""fri"": ""10:30-21:00"", ""sat"": ""10:30-21:00""}",73.5
"{""open"": true, ""displayedHours"": ""00:00-23:59"", ""sun"": ""00:00-23:59"", ""mon"": ""00:00-23:59"", ""tue"": ""00:00-23:59"", ""wed"": ""00:00-23:59"", ""thu"": ""00:00-23:59"", ""fri"": ""00:00-23:59"", ""sat"": ""00:00-23:59""}",191.86666666666667
"{""open"": true, ""displayedHours"": ""12:00-21:45"", ""sun"": ""12:00-21:45"", ""mon"": ""12:00-21:45"", ""tue"": ""12:00-21:45"", ""wed"": ""12:00-21:45"", ""thu"": ""12:00-21:45"", ""fri"": ""12:00-21:45"", ""sat"": ""12:00-21:45""}",78.0
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-20:00"", ""mon"": ""11:00-20:00"", ""tue"": ""11:00-20:00"", ""wed"": ""11:00-20:00"", ""thu"": ""11:00-20:00"", ""fri"": ""11:00-20:00"", ""sat"": ""11:00-20:00""}",63.0
"{""displayedHours"": ""Closed"", ""sun"": ""08:00-21:00"", ""mon"": ""08:00-21:00"", ""tue"": ""08:00-21:00"", ""wed"": ""08:00-21:00"", ""thu"": ""08:00-21:00"", ""fri"": ""08:00-21:00"", ""sat"": ""08:00-21:00""}",91.0
"{""open"": true, ""displayedHours"": ""00:00-01:45 11:15-23:59"", ""sun"": ""00:00-01:45 11:15-23:59"", ""mon"": ""00:00-01:45 11:15-23:59"", ""tue"": ""00:00-01:45 11:15-23:59"", ""wed"": ""00:00-01:45 11:15-23:59"", ""thu"": ""00:00-01:45 11:15-23:59"", ""fri"": ""00:00-01:45 11:15-23:59"", ""sat"": ""00:00-01:45 11:15-23:59""}",115.86666666666667
"{""open"": true, ""displayedHours"": ""11:00-21:00"", ""sun"": ""11:00-21:00"", ""mon"": ""11:00-21:00"", ""tue"": ""11:00-21:00"", ""wed"": ""11:00-21:00"", ""thu"": ""11:00-21:00"", ""fri"": ""11:00-21:00"", ""sat"": ""11:00-21:00""}",80.0
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-20:30"", ""mon"": ""11:00-20:30"", ""tue"": ""11:00-20:30"", ""wed"": ""11:00-20:30"", ""thu"": ""11:00-20:30"", ""fri"": ""11:00-20:30"", ""sat"": ""11:00-20:30""}",66.5
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-18:30"", ""mon"": ""11:00-18:30"", ""tue"": ""11:00-18:30"", ""wed"": ""11:00-18:30"", ""thu"": ""11:00-18:30"", ""fri"": ""11:00-18:30"", ""sat"": ""11:00-18:30"", ""tempClosed"": true}",52.5
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-20:30"", ""mon"": ""11:00-20:30"", ""tue"": ""11:00-20:30"", ""wed"": ""11:00-20:30"", ""thu"": ""11:00-20:30"", ""fri"": ""11:00-20:30"", ""sat"": ""11:00-20:30"", ""tempClosed"": true}",66.5
"{""open"": true, ""displayedHours"": ""11:00-22:15"", ""sun"": ""11:00-22:15"", ""mon"": ""11:30-22:15"", ""tue"": ""11:30-22:15"", ""wed"": ""11:30-22:15"", ""thu"": ""11:30-22:15"", ""fri"": ""11:30-22:15"", ""sat"": ""11:00-22:15""}",87.5
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-20:15"", ""mon"": ""11:00-20:15"", ""tue"": ""11:00-20:15"", ""wed"": ""11:00-20:15"", ""thu"": ""11:00-20:15"", ""fri"": ""11:00-20:15"", ""sat"": ""11:00-20:15""}",64.75
"{""open"": true, ""displayedHours"": ""00:00-01:45 11:15-23:59"", ""sun"": ""00:00-01:45 11:15-23:59"", ""mon"": ""00:00-01:45 11:15-23:59"", ""tue"": ""00:00-01:45 11:15-23:59"", ""wed"": ""00:00-01:45 11:15-23:59"", ""thu"": ""00:00-01:45 11:15-23:59"", ""fri"": ""00:00-01:45 11:15-23:59"", ""sat"": ""00:00-01:45 11:15-23:59""}",115.86666666666667
"{""displayedHours"": ""Closed"", ""sun"": ""12:00-20:00"", ""mon"": ""12:00-20:00"", ""tue"": ""12:00-20:00"", ""wed"": ""12:00-20:00"", ""thu"": ""12:00-20:00"", ""fri"": ""12:00-20:00"", ""sat"": ""12:00-20:00"", ""tempClosed"": true}",56.0
"{""displayedHours"": ""Closed"", ""sun"": ""10:30-21:00"", ""mon"": ""10:30-21:00"", ""tue"": ""10:30-21:00"", ""wed"": ""10:30-21:00"", ""thu"": ""10:30-21:00"", ""fri"": ""10:30-21:00"", ""sat"": ""10:30-21:00"", ""tempClosed"": true}",73.5
"{""displayedHours"": ""Closed"", ""sun"": ""09:00-18:00"", ""mon"": ""09:00-18:00"", ""tue"": ""09:00-18:00"", ""wed"": ""09:00-18:00"", ""thu"": ""09:00-18:00"", ""fri"": ""Closed"", ""sat"": ""09:00-18:00""}",54.0
"{""displayedHours"": ""Closed"", ""sun"": ""10:00-19:30"", ""mon"": ""10:00-19:30"", ""tue"": ""10:00-19:30"", ""wed"": ""10:00-19:30"", ""thu"": ""10:00-19:30"", ""fri"": ""10:00-19:30"", ""sat"": ""10:00-19:30""}",66.5
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""10:00-16:00"", ""tue"": ""10:00-16:00"", ""wed"": ""10:00-16:00"", ""thu"": ""10:00-16:00"", ""fri"": ""10:00-16:00"", ""sat"": ""10:00-16:00""}",36.0
"{""displayedHours"": ""Closed"", ""sun"": ""08:00-20:00"", ""mon"": ""08:00-20:00"", ""tue"": ""08:00-20:00"", ""wed"": ""08:00-20:00"", ""thu"": ""08:00-20:00"", ""fri"": ""08:00-20:00"", ""sat"": ""08:00-20:00""}",84.0
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""08:00-19:30"", ""tue"": ""08:00-19:30"", ""wed"": ""08:00-19:30"", ""thu"": ""08:00-19:30"", ""fri"": ""08:00-12:30 14:30-19:30"", ""sat"": ""08:00-19:30"", ""tempClosed"": true}",67.0
"{""displayedHours"": ""Closed"", ""sun"": ""10:00-22:00"", ""mon"": ""Closed"", ""tue"": ""Closed"", ""wed"": ""Closed"", ""thu"": ""Closed"", ""fri"": ""Closed"", ""sat"": ""Closed""}",12.0
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-20:59"", ""mon"": ""11:00-20:59"", ""tue"": ""11:00-20:59"", ""wed"": ""11:00-20:59"", ""thu"": ""11:00-20:59"", ""fri"": ""11:00-20:59"", ""sat"": ""11:00-20:59""}",69.88333333333333
"{""open"": true, ""displayedHours"": ""00:00-23:59"", ""sun"": ""00:00-23:59"", ""mon"": ""00:00-23:59"", ""tue"": ""00:00-23:59"", ""wed"": ""00:00-23:59"", ""thu"": ""00:00-23:59"", ""fri"": ""00:00-23:59"", ""sat"": ""00:00-23:59""}",191.86666666666667
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""09:30-19:30"", ""tue"": ""09:30-19:30"", ""wed"": ""09:30-19:30"", ""thu"": ""09:30-19:30"", ""fri"": ""09:30-19:30"", ""sat"": ""09:30-18:30"", ""tempClosed"": true}",59.0
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-20:59"", ""mon"": ""11:00-20:59"", ""tue"": ""11:00-20:59"", ""wed"": ""11:00-20:59"", ""thu"": ""11:00-20:59"", ""fri"": ""11:00-20:59"", ""sat"": ""11:00-20:59""}",69.88333333333333
"{""displayedHours"": ""Closed"", ""sun"": ""10:30-20:30"", ""mon"": ""10:30-20:30"", ""tue"": ""10:30-20:30"", ""wed"": ""10:30-20:30"", ""thu"": ""10:30-20:30"", ""fri"": ""10:30-20:30"", ""sat"": ""10:30-20:30""}",70.0
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-21:00"", ""mon"": ""11:00-21:00"", ""tue"": ""11:00-21:00"", ""wed"": ""11:00-21:00"", ""thu"": ""11:00-21:00"", ""fri"": ""11:00-21:00"", ""sat"": ""11:00-21:00"", ""tempClosed"": true}",70.0
"{""displayedHours"": ""Closed"", ""sun"": ""11:00-20:30"", ""mon"": ""11:00-20:30"", ""tue"": ""11:00-20:30"", ""wed"": ""11:00-20:30"", ""thu"": ""11:00-20:30"", ""fri"": ""11:00-20:30"", ""sat"": ""11:00-20:30""}",66.5
"{""displayedHours"": ""Closed"", ""sun"": ""08:30-21:00"", ""mon"": ""11:00-21:00"", ""tue"": ""11:00-21:00"", ""wed"": ""11:00-21:00"", ""thu"": ""11:00-21:00"", ""fri"": ""11:00-21:00"", ""sat"": ""08:30-21:00"", ""tempClosed"": true}",75.0
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""08:30-18:50"", ""tue"": ""08:30-18:50"", ""wed"": ""08:30-18:50"", ""thu"": ""08:30-18:50"", ""fri"": ""08:30-18:50"", ""sat"": ""08:30-17:45""}",60.91666666666667
"{""displayedHours"": ""Closed"", ""sun"": ""10:00-20:00"", ""mon"": ""10:00-20:00"", ""tue"": ""10:00-20:00"", ""wed"": ""10:00-20:00"", ""thu"": ""10:00-20:00"", ""fri"": ""10:00-20:00"", ""sat"": ""10:00-20:00"", ""tempClosed"": true}",70.0
"{""displayedHours"": ""Closed"", ""sun"": ""07:30-15:30"", ""mon"": ""07:30-15:30"", ""tue"": ""07:30-15:30"", ""wed"": ""07:30-15:30"", ""thu"": ""07:30-15:30"", ""fri"": ""07:30-15:30"", ""sat"": ""07:30-15:30""}",56.0
"{""open"": true, ""displayedHours"": ""10:00-23:00"", ""sun"": ""10:00-21:00"", ""mon"": ""10:00-21:00"", ""tue"": ""10:00-21:00"", ""wed"": ""10:00-21:00"", ""thu"": ""10:00-21:00"", ""fri"": ""10:00-23:00"", ""sat"": ""10:00-23:00""}",94.0
"{""displayedHours"": ""Closed"", ""sun"": ""Closed"", ""mon"": ""09:00-20:00"", ""tue"": ""09:00-20:00"", ""wed"": ""09:00-20:00"", ""thu"": ""09:00-20:00"", ""fri"": ""09:00-20:00"", ""sat"": ""09:00-20:00"", ""tempClosed"": true}",66.0
"{""displayedHours"": ""Closed"", ""sun"": ""10:00-21:00"", ""mon"": ""10:00-21:00"", ""tue"": ""10:00-21:00"", ""wed"": ""10:00-21:00"", ""thu"": ""10:00-21:00"", ""fri"": ""10:00-21:00"", ""sat"": ""10:00-21:00"", ""tempClosed"": true}",77.0
